adresse,Date mutation,Valeur fonciere,Code_postal,Commune,Surface reelle bati,Surface terrain,Nombre pieces principales,Code commune,Type local,Valeur foncière au mètre carré,search,longitude,latitude,result_score
40 AV DU BAC,10/09/2024,155000.0,94210,SAINT-MAUR-DES-FOSSES,28.0,0.0,1.0,68,Appartement,5535.714285714285,40 AV DU BAC 94210 SAINT-MAUR-DES-FOSSES,2.50804,48.795762,0.854197603305785
40 AV DU BAC,23/04/2024,168000.0,94210,SAINT-MAUR-DES-FOSSES,38.0,0.0,1.0,68,Appartement,4421.0526315789475,40 AV DU BAC 94210 SAINT-MAUR-DES-FOSSES,2.50804,48.795762,0.854197603305785
40 AV DU COL FABIEN,20/11/2024,122400.0,93420,VILLEPINTE,88.0,296.0,5.0,78,Maison,1390.909090909091,40 AV DU COL FABIEN 93420 VILLEPINTE,2.521886,48.965648,0.7648584297520661
40 AV DU GEN DE GAULLE,04/06/2024,260000.0,93330,NEUILLY-SUR-MARNE,66.0,0.0,3.0,50,Appartement,3939.3939393939395,40 AV DU GEN DE GAULLE 93330 NEUILLY-SUR-MARNE,2.527363,48.855612,0.7708747107438016
40 AV DU GENERAL DE GAULLE,17/12/2024,170000.0,77600,BUSSY-SAINT-GEORGES,32.0,0.0,2.0,58,Appartement,5312.5,40 AV DU GENERAL DE GAULLE 77600 BUSSY-SAINT-GEORGES,2.722977,48.839189,0.872991948051948
40 AV DU GENERAL DE GAULLE,25/04/2024,310000.0,77600,BUSSY-SAINT-GEORGES,82.0,0.0,4.0,58,Appartement,3780.487804878049,40 AV DU GENERAL DE GAULLE 77600 BUSSY-SAINT-GEORGES,2.722977,48.839189,0.872991948051948
40 AV DU GENERAL DE GAULLE,27/02/2024,304300.0,91260,JUVISY SUR ORGE,171.0,500.0,7.0,326,Maison,1779.53216374269,40 AV DU GENERAL DE GAULLE 91260 JUVISY SUR ORGE,2.379636,48.693996,0.8626658041958041
40 AV DU GENERAL LECLERC,03/06/2024,170000.0,94360,BRY-SUR-MARNE,35.0,152.0,2.0,15,Maison,4857.142857142857,40 AV DU GENERAL LECLERC 94360 BRY-SUR-MARNE,2.520017,48.832843,0.8552690909090908
40 AV DU LUXEMBOURG,06/12/2024,218341.0,94320,THIAIS,43.0,0.0,2.0,73,Appartement,5077.697674418605,40 AV DU LUXEMBOURG 94320 THIAIS,2.370091,48.760651,0.8126139393939393
40 AV DU MAINE,27/03/2024,260000.0,94510,LA QUEUE-EN-BRIE,72.0,0.0,4.0,60,Maison,3611.1111111111113,40 AV DU MAINE 94510 LA QUEUE-EN-BRIE,2.580226,48.789826,0.8350650332594234
40 AV DU MARECHAL FOCH,26/04/2024,950000.0,78800,HOUILLES,270.0,707.0,8.0,311,Maison,3518.5185185185187,40 AV DU MARECHAL FOCH 78800 HOUILLES,2.192379,48.923375,0.837340487804878
40 AV DU NORD,12/01/2024,368000.0,94100,SAINT-MAUR-DES-FOSSES,71.0,0.0,4.0,68,Appartement,5183.098591549296,40 AV DU NORD 94100 SAINT-MAUR-DES-FOSSES,2.503859,48.809179,0.8524260606060605
40 AV DU NORD,16/09/2024,160000.0,94100,SAINT-MAUR-DES-FOSSES,33.0,0.0,1.0,68,Appartement,4848.484848484848,40 AV DU NORD 94100 SAINT-MAUR-DES-FOSSES,2.503859,48.809179,0.8524260606060605
40 AV DU NORD,20/12/2024,380000.0,94100,SAINT-MAUR-DES-FOSSES,71.0,0.0,4.0,68,Appartement,5352.112676056338,40 AV DU NORD 94100 SAINT-MAUR-DES-FOSSES,2.503859,48.809179,0.8524260606060605
40 AV DU PARC,24/07/2024,145000.0,94500,CHAMPIGNY-SUR-MARNE,27.0,0.0,1.0,17,Appartement,5370.37037037037,40 AV DU PARC 94500 CHAMPIGNY-SUR-MARNE,2.550185,48.814141,0.8508673784355179
40 AV DU PRESIDENT J F KENNEDY,30/07/2024,275030.0,92160,ANTONY,42.0,0.0,3.0,2,Appartement,6548.333333333333,40 AV DU PRESIDENT J F KENNEDY 92160 ANTONY,2.299688,48.739328,0.6219337373737374
40 AV DU RAINCY,18/12/2024,83000.0,93250,VILLEMOMBLE,19.0,0.0,1.0,77,Appartement,4368.421052631579,40 AV DU RAINCY 93250 VILLEMOMBLE,2.509473,48.887221,0.8220662162162161
40 AV DU ROLE,05/07/2024,363240.0,94290,VILLENEUVE-LE-ROI,94.0,604.0,4.0,77,Maison,3864.255319148936,40 AV DU ROLE 94290 VILLENEUVE-LE-ROI,2.420061,48.742282,0.8358950332594235
40 AV DUMONT,11/09/2024,252500.0,93600,AULNAY SOUS BOIS,80.0,0.0,4.0,5,Appartement,3156.25,40 AV DUMONT 93600 AULNAY SOUS BOIS,2.49529,48.928538,0.8325544055944055
40 AV FELIX FAURE,27/02/2024,225000.0,93270,SEVRAN,118.0,0.0,4.0,71,Maison,1906.7796610169491,40 AV FELIX FAURE 93270 SEVRAN,2.531143,48.929256,0.8103003743315507
40 AV GALLIENI,29/10/2024,79500.0,77590,BOIS LE ROI,21.0,0.0,1.0,37,Appartement,3785.714285714286,40 AV GALLIENI 77590 BOIS LE ROI,2.687183,48.476697,0.8131693939393939
40 AV GASTON MONMOUSSEAU,16/10/2024,210000.0,93240,STAINS,70.0,0.0,3.0,72,Appartement,3000.0,40 AV GASTON MONMOUSSEAU 93240 STAINS,2.391602,48.949523,0.8354550332594234
40 AV GEORGES CLEMENCEAU,15/10/2024,136000.0,95160,MONTMORENCY,35.0,0.0,2.0,428,Appartement,3885.714285714286,40 AV GEORGES CLEMENCEAU 95160 MONTMORENCY,2.32858,48.992707,0.8500820158102765
40 AV GUYNEMER,24/05/2024,185000.0,94100,SAINT-MAUR-DES-FOSSES,54.0,0.0,2.0,68,Appartement,3425.925925925926,40 AV GUYNEMER 94100 SAINT-MAUR-DES-FOSSES,2.483777,48.786777,0.8556492885375493
40 AV HENRI BARBUSSE,19/06/2024,335580.0,78360,MONTESSON,65.0,315.0,3.0,418,Maison,5162.7692307692305,40 AV HENRI BARBUSSE 78360 MONTESSON,2.140338,48.929623,0.8291936363636363
40 AV HENRI GINOUX,28/06/2024,275000.0,92120,MONTROUGE,18.0,0.0,2.0,49,Appartement,15277.777777777777,40 AV HENRI GINOUX 92120 MONTROUGE,2.32319,48.819231,0.8316147846889952
40 AV J B CLEMENT,06/05/2024,373600.0,92100,BOULOGNE-BILLANCOURT,52.0,0.0,3.0,12,Appartement,7184.615384615385,40 AV J B CLEMENT 92100 BOULOGNE-BILLANCOURT,2.23789,48.846331,0.6769187878787878
40 AV JEAN ZAY,31/07/2024,276000.0,93190,LIVRY-GARGAN,82.0,403.0,5.0,46,Maison,3365.8536585365855,40 AV JEAN ZAY 93190 LIVRY-GARGAN,2.537286,48.914832,0.8235762162162161
40 AV LOUIS MEUNIER,16/09/2024,237000.0,92000,NANTERRE,53.0,0.0,3.0,50,Appartement,4471.698113207547,40 AV LOUIS MEUNIER 92000 NANTERRE,2.200427,48.893997,0.8281075119617224
40 AV MARGUERITE,26/06/2024,223000.0,95600,EAUBONNE,92.0,0.0,5.0,203,Appartement,2423.913043478261,40 AV MARGUERITE 95600 EAUBONNE,2.266,48.992961,0.8118531168831168
40 AV P VAILL COUTURIER,14/03/2024,145000.0,93160,NOISY-LE-GRAND,23.0,0.0,2.0,51,Appartement,6304.347826086957,40 AV P VAILL COUTURIER 93160 NOISY-LE-GRAND,2.573087,48.825063,0.7238347474747474
40 AV PAULINE,02/08/2024,171500.0,94340,JOINVILLE-LE-PONT,35.0,0.0,3.0,42,Appartement,4900.0,40 AV PAULINE 94340 JOINVILLE-LE-PONT,2.478736,48.823148,0.8347077605321507
40 AV PRESIDENT WILSON,31/07/2024,119000.0,94340,JOINVILLE-LE-PONT,26.0,0.0,1.0,42,Appartement,4576.923076923077,40 AV PRESIDENT WILSON 94340 JOINVILLE-LE-PONT,2.478735,48.81612,0.8136742538593482
40 AV REILLE,09/07/2024,1070000.0,75014,PARIS,80.0,0.0,2.0,114,Appartement,13375.0,40 AV REILLE 75014 PARIS,2.338491,48.824598,0.7821857142857143
40 AV REILLE,27/05/2024,1210000.0,75014,PARIS,102.0,0.0,3.0,114,Appartement,11862.745098039215,40 AV REILLE 75014 PARIS,2.338491,48.824598,0.7821857142857143
40 AV SECRETAN,17/12/2024,502810.0,75019,PARIS,56.0,0.0,3.0,119,Appartement,8978.75,40 AV SECRETAN 75019 PARIS,2.372936,48.881252,0.7971590909090909
40 AV VAUBAN,10/09/2024,210000.0,93190,LIVRY-GARGAN,86.0,540.0,5.0,46,Appartement,2441.860465116279,40 AV VAUBAN 93190 LIVRY-GARGAN,2.519355,48.913806,0.8208585714285714
40 BD CHARLES DE GAULLE,05/12/2024,145000.0,92700,COLOMBES,30.0,0.0,1.0,25,Appartement,4833.333333333333,40 BD CHARLES DE GAULLE 92700 COLOMBES,2.235659,48.910001,0.7965963636363637
40 BD COTTE,02/07/2024,487030.0,95880,ENGHIEN LES BAINS,115.0,0.0,4.0,210,Appartement,4235.04347826087,40 BD COTTE 95880 ENGHIEN LES BAINS,2.309224,48.96668,0.7729411688311687
40 BD COTTE,24/05/2024,575000.0,95880,ENGHIEN LES BAINS,109.0,0.0,4.0,210,Appartement,5275.229357798165,40 BD COTTE 95880 ENGHIEN LES BAINS,2.309224,48.96668,0.7729411688311687
40 BD COTTE,29/03/2024,190000.0,95880,ENGHIEN LES BAINS,48.0,0.0,2.0,210,Appartement,3958.3333333333335,40 BD COTTE 95880 ENGHIEN LES BAINS,2.309224,48.96668,0.7729411688311687
40 BD D AULNAY,17/04/2024,135000.0,93250,VILLEMOMBLE,50.0,0.0,3.0,77,Appartement,2700.0,40 BD D AULNAY 93250 VILLEMOMBLE,2.502093,48.893017,0.7628088811188811
40 BD DES GROUETTES,02/07/2024,192000.0,77670,VERNOU-LA-CELLE-SUR-SEINE,73.0,959.0,4.0,494,Maison,2630.1369863013697,40 BD DES GROUETTES 77670 VERNOU-LA-CELLE-SUR-SEINE,2.83181,48.397759,0.8165050783699059
40 BD EDMOND ROSTAND,29/04/2024,310000.0,92500,RUEIL-MALMAISON,70.0,0.0,4.0,63,Appartement,4428.571428571428,40 BD EDMOND ROSTAND 92500 RUEIL-MALMAISON,2.191205,48.875219,0.809280482374768
40 BD LA LIBERATION,07/06/2024,198900.0,92370,CHAVILLE,23.0,0.0,1.0,22,Appartement,8647.826086956522,40 BD LA LIBERATION 92370 CHAVILLE,2.187484,48.803234,0.7160342975206612
40 BD MASSENA,11/04/2024,256700.0,75013,PARIS,32.0,0.0,2.0,113,Appartement,8021.875,40 BD MASSENA 75013 PARIS,2.373243,48.82308,0.7258872727272726
40 BD THIBAUD DE CHAMPAGNE,09/07/2024,170000.0,77600,BUSSY-SAINT-GEORGES,33.0,0.0,2.0,58,Appartement,5151.515151515152,40 BD THIBAUD DE CHAMPAGNE 77600 BUSSY-SAINT-GEORGES,2.715706,48.837924,0.8290923882896764
40 BD THIBAUD DE CHAMPAGNE,11/07/2024,290000.0,77600,BUSSY-SAINT-GEORGES,67.0,0.0,3.0,58,Appartement,4328.358208955224,40 BD THIBAUD DE CHAMPAGNE 77600 BUSSY-SAINT-GEORGES,2.715706,48.837924,0.8290923882896764
40 BD TROUSSEL,02/07/2024,235000.0,78700,CONFLANS SAINTE HONORINE,57.0,326.0,4.0,172,Maison,4122.80701754386,40 BD TROUSSEL 78700 CONFLANS SAINTE HONORINE,2.078685,48.989552,0.8126964335664334
40 BD VICTOR HUGO,15/03/2024,115000.0,92200,NEUILLY-SUR-SEINE,10.0,0.0,1.0,51,Appartement,11500.0,40 BD VICTOR HUGO 92200 NEUILLY-SUR-SEINE,2.278283,48.888032,0.8036218181818181
40 BD VICTOR HUGO,25/11/2024,115000.0,92200,NEUILLY-SUR-SEINE,9.0,0.0,1.0,51,Appartement,12777.777777777777,40 BD VICTOR HUGO 92200 NEUILLY-SUR-SEINE,2.278283,48.888032,0.8036218181818181
40 CHE DE L EPINEMERIE,26/09/2024,330000.0,95220,HERBLAY-SUR-SEINE,131.0,635.0,6.0,306,Maison,2519.083969465649,40 CHE DE L EPINEMERIE 95220 HERBLAY-SUR-SEINE,2.148431,49.003076,0.8772919851576993
40 CHE DE LA MARDOTTE,13/01/2024,385000.0,77120,MOUROUX,169.0,456.0,5.0,320,Maison,2278.1065088757396,40 CHE DE LA MARDOTTE 77120 MOUROUX,3.03267,48.82936,0.831240956937799
40 CHE DE MONTGUICHET,16/12/2024,295300.0,93220,GAGNY,77.0,0.0,5.0,32,Maison,3835.064935064935,40 CHE DE MONTGUICHET 93220 GAGNY,2.547646,48.883237,0.8442219191919191
40 CHE DE QUINCANGROGNE,22/11/2024,400000.0,77144,MONTEVRAIN,30.0,35.0,1.0,307,Maison,13333.333333333334,40 CHE DE QUINCANGROGNE 77144 MONTEVRAIN,2.732961,48.881884,0.8576608456659619
40 CHE DES BRETOUX,30/12/2024,415000.0,95320,ST LEU LA FORET,128.0,400.0,3.0,563,Maison,3242.1875,40 CHE DES BRETOUX 95320 ST LEU LA FORET,2.251045,49.011268,0.7745500386847195
40 CHE DES LONGAINES,05/07/2024,182520.0,91100,CORBEIL ESSONNES,176.0,1655.0,10.0,174,Maison,1037.0454545454545,40 CHE DES LONGAINES 91100 CORBEIL ESSONNES,2.45877,48.60659,0.8744748616600789
40 CHE DU PICURE,09/02/2024,450000.0,91330,YERRES,125.0,587.0,4.0,691,Maison,3600.0,40 CHE DU PICURE 91330 YERRES,2.479508,48.717871,0.818640909090909
40 CHS JULES CESAR,28/11/2024,507500.0,95130,PLESSIS-BOUCHARD (LE),122.0,1012.0,5.0,491,Maison,4159.836065573771,40 CHS JULES CESAR 95130 PLESSIS-BOUCHARD (LE),2.239846,48.995542,0.7692506595365418
40 GR GRANDE RUE,13/12/2024,250000.0,95290,L'ISLE-ADAM,60.0,0.0,3.0,313,Appartement,4166.666666666667,40 GR GRANDE RUE 95290 L'ISLE-ADAM,2.216826,49.112152,0.8829462809917354
40 GR GRANDE RUE,23/08/2024,234900.0,91360,EPINAY SUR ORGE,65.0,0.0,3.0,216,Appartement,3613.846153846154,40 GR GRANDE RUE 91360 EPINAY SUR ORGE,2.325425,48.674317,0.8953053808353808
40 IMP DES TILLEULS,30/12/2024,260000.0,77340,PONTAULT COMBAULT,83.0,0.0,4.0,373,Maison,3132.5301204819275,40 IMP DES TILLEULS 77340 PONTAULT COMBAULT,2.617495,48.80033,0.8564394777562863
40 PL JULES FERRY,18/10/2024,365000.0,92120,MONTROUGE,44.0,0.0,1.0,49,Appartement,8295.454545454546,40 PL JULES FERRY 92120 MONTROUGE,2.32351,48.813105,0.8444455555555556
40 PROM DU VERGER,15/01/2024,649000.0,92130,ISSY-LES-MOULINEAUX,77.0,0.0,4.0,40,Appartement,8428.57142857143,40 PROM DU VERGER 92130 ISSY-LES-MOULINEAUX,2.266155,48.818162,0.8414551515151514
40 QUAI D ORLEANS,22/07/2024,1582000.0,75004,PARIS,80.0,0.0,1.0,104,Appartement,19775.0,40 QUAI D ORLEANS 75004 PARIS,2.353473,48.852505,0.9649018181818182
40 QUAI DE CHAMPIGNOL,21/02/2024,1278200.0,94210,SAINT-MAUR-DES-FOSSES,166.0,751.0,6.0,68,Maison,7700.0,40 QUAI DE CHAMPIGNOL 94210 SAINT-MAUR-DES-FOSSES,2.515162,48.808783,0.969231818181818
40 QUAI DE LA LOIRE,04/10/2024,185000.0,75019,PARIS,20.0,0.0,1.0,119,Appartement,9250.0,40 QUAI DE LA LOIRE 75019 PARIS,2.374684,48.885152,0.9792527272727272
40 QUAI DE LA LOIRE,06/09/2024,276000.0,75019,PARIS,28.0,0.0,1.0,119,Appartement,9857.142857142857,40 QUAI DE LA LOIRE 75019 PARIS,2.374684,48.885152,0.9792527272727272
40 RES ELYSEE 2,30/08/2024,237550.0,78170,CELLE-SAINT-CLOUD (LA),55.0,0.0,2.0,126,Appartement,4319.090909090909,40 RES ELYSEE 2 78170 CELLE-SAINT-CLOUD (LA),2.150434,48.860315,0.7847066975881261
40 RTE DE BEAUDREVILLE,19/09/2024,362920.0,91400,GOMETZ-LA-VILLE,82.0,337.0,3.0,274,Maison,4425.8536585365855,40 RTE DE BEAUDREVILLE 91400 GOMETZ-LA-VILLE,2.120044,48.673721,0.8747458893280632
40 RTE DE GLANDELLES,05/01/2024,190000.0,77167,POLIGNY,35.0,283.0,2.0,370,Maison,5428.571428571428,40 RTE DE GLANDELLES 77167 POLIGNY,2.71362,48.219649,0.8497889898989898
40 RTE DE MARLY,16/02/2024,271280.0,95380,PUISEUX-EN-FRANCE,86.0,722.0,4.0,509,Maison,3154.4186046511627,40 RTE DE MARLY 95380 PUISEUX-EN-FRANCE,2.500392,49.058116,0.8689827494456762
40 RTE DE MILON,17/12/2024,280500.0,78460,CHEVREUSE,106.0,291.0,5.0,160,Maison,2646.2264150943397,40 RTE DE MILON 78460 CHEVREUSE,2.062572,48.714103,0.8501762534435261
40 RTE DE SAINTE AULDE,23/05/2024,100000.0,77730,MERY-SUR-MARNE,59.0,60.0,3.0,290,Maison,1694.915254237288,40 RTE DE SAINTE AULDE 77730 MERY-SUR-MARNE,3.199663,48.9829,0.8739528282828282
40 RTE DU TILLEUL,22/11/2024,335220.0,78125,RAIZEUX,268.0,1574.0,8.0,516,Maison,1250.8208955223881,40 RTE DU TILLEUL 78125 RAIZEUX,1.683668,48.6286,0.8438817079889807
40 RUE ADOLPHE PETREMENT,08/04/2024,525000.0,93600,AULNAY SOUS BOIS,108.0,585.0,4.0,5,Maison,4861.111111111111,40 RUE ADOLPHE PETREMENT 93600 AULNAY SOUS BOIS,2.486056,48.941174,0.9742963636363636
40 RUE AIME LEPERCQ,29/08/2024,500000.0,77690,MONTIGNY-SUR-LOING,98.0,118.0,4.0,312,Maison,5102.040816326531,40 RUE AIME LEPERCQ 77690 MONTIGNY-SUR-LOING,2.760952,48.336957,0.9552090909090908
40 RUE ALBERT DAVID,02/10/2024,265000.0,93410,VAUJOURS,66.0,0.0,4.0,74,Maison,4015.151515151515,40 RUE ALBERT DAVID 93410 VAUJOURS,2.573844,48.932374,0.962848181818182
40 RUE ALBERT THOMAS,25/06/2024,522000.0,75010,PARIS,55.0,0.0,3.0,110,Appartement,9490.90909090909,40 RUE ALBERT THOMAS 75010 PARIS,2.362486,48.870096,0.9714163636363634
40 RUE ALCIDE D ORBIGNY,29/08/2024,285000.0,93380,PIERREFITTE-SUR-SEINE,66.0,404.0,3.0,59,Maison,4318.181818181818,40 RUE ALCIDE D ORBIGNY 93380 PIERREFITTE-SUR-SEINE,2.365958,48.968157,0.5713254545454546
40 RUE ALEXIS DUPARCHY,19/12/2024,370900.0,91600,SAVIGNY-SUR-ORGE,112.0,1324.0,5.0,589,Maison,3311.6071428571427,40 RUE ALEXIS DUPARCHY 91600 SAVIGNY-SUR-ORGE,2.356832,48.680284,0.970460909090909
40 RUE ALPHONSE PENAUD,10/06/2024,85000.0,75020,PARIS,15.0,0.0,1.0,120,Appartement,5666.666666666667,40 RUE ALPHONSE PENAUD 75020 PARIS,2.406238,48.868737,0.9773372727272726
40 RUE AMBROISE PARE,17/09/2024,318050.0,91620,VILLE-DU-BOIS (LA),97.0,286.0,4.0,665,Maison,3278.865979381443,40 RUE AMBROISE PARE 91620 VILLE-DU-BOIS (LA),2.264562,48.662035,0.9189057928118392
40 RUE ANATOLE FRANCE,02/05/2024,530000.0,94300,VINCENNES,52.0,0.0,3.0,80,Appartement,10192.307692307691,40 RUE ANATOLE FRANCE 94300 VINCENNES,2.431546,48.841568,0.9701172727272728
40 RUE ANDRE COMMELIN,16/09/2024,595000.0,95590,NERVILLE-LA-FORET,114.0,0.0,4.0,445,Appartement,5219.298245614035,40 RUE ANDRE COMMELIN 95590 NERVILLE-LA-FORET,2.278127,49.089632,0.95251
40 RUE ANDRE COMMELIN,17/04/2024,427000.0,95590,NERVILLE-LA-FORET,81.0,0.0,4.0,445,Appartement,5271.604938271605,40 RUE ANDRE COMMELIN 95590 NERVILLE-LA-FORET,2.278127,49.089632,0.95251
40 RUE ANDRE GIDE,25/07/2024,374000.0,78370,PLAISIR,106.0,177.0,5.0,490,Maison,3528.301886792453,40 RUE ANDRE GIDE 78370 PLAISIR,1.959531,48.816835,0.966551818181818
40 RUE ANNA JACQUIN,12/07/2024,1600000.0,92100,BOULOGNE-BILLANCOURT,164.0,0.0,4.0,12,Appartement,9756.09756097561,40 RUE ANNA JACQUIN 92100 BOULOGNE-BILLANCOURT,2.227889,48.845043,0.9745681818181816
40 RUE ARISTIDE BRIAND,04/10/2024,952000.0,95520,OSNY,173.0,1178.0,6.0,476,Maison,5502.890173410405,40 RUE ARISTIDE BRIAND 95520 OSNY,2.06072,49.06036,0.9700272727272726
40 RUE AUGUSTE MOUNIE,24/06/2024,370000.0,92160,ANTONY,51.0,0.0,3.0,2,Appartement,7254.901960784314,40 RUE AUGUSTE MOUNIE 92160 ANTONY,2.301927,48.754116,0.972091818181818
40 RUE AUGUSTE MOUNIE,31/01/2024,380000.0,92160,ANTONY,51.0,0.0,3.0,2,Appartement,7450.980392156863,40 RUE AUGUSTE MOUNIE 92160 ANTONY,2.301927,48.754116,0.972091818181818
40 RUE AUGUSTE POULLAIN,11/06/2024,65000.0,93200,SAINT-DENIS,27.0,0.0,1.0,66,Appartement,2407.4074074074074,40 RUE AUGUSTE POULLAIN 93200 SAINT-DENIS,2.351902,48.941115,0.9725336363636364
40 RUE AUGUSTE POULLAIN,20/02/2024,195000.0,93200,SAINT-DENIS,52.0,0.0,2.0,66,Appartement,3750.0,40 RUE AUGUSTE POULLAIN 93200 SAINT-DENIS,2.351902,48.941115,0.9725336363636364
40 RUE BAUDIN,26/04/2024,360000.0,92400,COURBEVOIE,95.0,0.0,5.0,26,Appartement,3789.4736842105262,40 RUE BAUDIN 92400 COURBEVOIE,2.25349,48.896061,0.97083
40 RUE BERTAUX,23/02/2024,108000.0,77610,FONTENAY-TRESIGNY,33.0,0.0,2.0,192,Appartement,3272.7272727272725,40 RUE BERTAUX 77610 FONTENAY-TRESIGNY,2.863581,48.707026,0.9660827272727271
40 RUE BERTHE,03/05/2024,402000.0,75018,PARIS,30.0,0.0,2.0,118,Appartement,13400.0,40 RUE BERTHE 75018 PARIS,2.338975,48.885892,0.9760127272727273
40 RUE BERTHE,16/04/2024,155000.0,75018,PARIS,28.0,0.0,2.0,118,Appartement,5535.714285714285,40 RUE BERTHE 75018 PARIS,2.338975,48.885892,0.9760127272727273
40 RUE BERTHIER,27/08/2024,1960350.0,78000,VERSAILLES,168.0,646.0,7.0,646,Maison,11668.75,40 RUE BERTHIER 78000 VERSAILLES,2.130932,48.811174,0.9742427272727272
40 RUE BLOMET,22/11/2024,310000.0,75015,PARIS,34.0,0.0,2.0,115,Appartement,9117.64705882353,40 RUE BLOMET 75015 PARIS,2.305968,48.84279,0.9839918181818182
40 RUE BONNE MOUCHE,25/11/2024,490000.0,77144,MONTEVRAIN,173.0,490.0,7.0,307,Maison,2832.3699421965316,40 RUE BONNE MOUCHE 77144 MONTEVRAIN,2.743196,48.875443,0.96545
40 RUE BOURDARIE LEFURE,15/01/2024,90000.0,92600,ASNIERES-SUR-SEINE,35.0,0.0,2.0,4,Appartement,2571.4285714285716,40 RUE BOURDARIE LEFURE 92600 ASNIERES-SUR-SEINE,2.283427,48.920364,0.9738945454545452
40 RUE BOURDARIE LEFURE,23/05/2024,79000.0,92600,ASNIERES-SUR-SEINE,17.0,0.0,1.0,4,Appartement,4647.058823529412,40 RUE BOURDARIE LEFURE 92600 ASNIERES-SUR-SEINE,2.283427,48.920364,0.9738945454545452
40 RUE BOURET,09/09/2024,256000.0,75019,PARIS,32.0,0.0,1.0,119,Appartement,8000.0,40 RUE BOURET 75019 PARIS,2.373488,48.881996,0.9774363636363635
40 RUE BUFFON,16/01/2024,680000.0,91700,SAINTE-GENEVIEVE-DES-BOIS,145.0,767.0,4.0,549,Maison,4689.6551724137935,40 RUE BUFFON 91700 SAINTE-GENEVIEVE-DES-BOIS,2.321582,48.646489,0.9700463636363637
40 RUE CARNOT,09/07/2024,306620.0,93230,ROMAINVILLE,43.0,0.0,2.0,63,Appartement,7130.697674418605,40 RUE CARNOT 93230 ROMAINVILLE,2.438136,48.884704,0.9709436363636365
40 RUE CARNOT,16/07/2024,372500.0,93230,ROMAINVILLE,64.0,0.0,3.0,63,Appartement,5820.3125,40 RUE CARNOT 93230 ROMAINVILLE,2.438136,48.884704,0.9709436363636365
40 RUE CAULAINCOURT,16/05/2024,675000.0,75018,PARIS,65.0,0.0,3.0,118,Appartement,10384.615384615385,40 RUE CAULAINCOURT 75018 PARIS,2.334318,48.888478,0.9806109090909092
40 RUE CHAMPIONNET,05/04/2024,257000.0,75018,PARIS,37.0,0.0,2.0,118,Appartement,6945.945945945946,40 RUE CHAMPIONNET 75018 PARIS,2.348733,48.895634,0.9840809090909092
40 RUE CHAMPIONNET,09/04/2024,151250.0,75018,PARIS,42.0,0.0,2.0,118,Appartement,3601.190476190476,40 RUE CHAMPIONNET 75018 PARIS,2.348733,48.895634,0.9840809090909092
40 RUE CHARDON LAGACHE,10/09/2024,312300.0,75016,PARIS,28.0,0.0,1.0,116,Appartement,11153.57142857143,40 RUE CHARDON LAGACHE 75016 PARIS,2.265341,48.843807,0.9793981818181816
40 RUE CHEVALIER,19/09/2024,160000.0,94210,SAINT-MAUR-DES-FOSSES,27.0,0.0,1.0,68,Appartement,5925.925925925926,40 RUE CHEVALIER 94210 SAINT-MAUR-DES-FOSSES,2.502443,48.787539,0.9742263636363636
40 RUE COLBERT,09/10/2024,610900.0,92350,LE PLESSIS-ROBINSON,96.0,305.0,4.0,60,Maison,6363.541666666667,40 RUE COLBERT 92350 LE PLESSIS-ROBINSON,2.268579,48.784083,0.9685672727272726
40 RUE CONDORCET,06/05/2024,180000.0,75009,PARIS,13.0,0.0,1.0,109,Appartement,13846.153846153846,40 RUE CONDORCET 75009 PARIS,2.344645,48.880043,0.9736109090909092
40 RUE D ARTOIS,28/10/2024,495000.0,93160,NOISY-LE-GRAND,71.0,884.0,4.0,51,Maison,6971.830985915493,40 RUE D ARTOIS 93160 NOISY-LE-GRAND,2.564027,48.832374,0.9723154545454544
40 RUE D ENGHIEN,12/01/2024,285000.0,75010,PARIS,61.0,0.0,2.0,110,Appartement,4672.131147540984,40 RUE D ENGHIEN 75010 PARIS,2.349208,48.872316,0.9736545454545454
40 RUE D ENGHIEN,23/07/2024,35000.0,75010,PARIS,9.0,0.0,1.0,110,Appartement,3888.8888888888887,40 RUE D ENGHIEN 75010 PARIS,2.349208,48.872316,0.9736545454545454
40 RUE D HAUTPOUL,12/03/2024,450800.0,75019,PARIS,64.0,0.0,3.0,119,Appartement,7043.75,40 RUE D HAUTPOUL 75019 PARIS,2.387822,48.883689,0.979661818181818
40 RUE D HAUTPOUL,31/05/2024,500400.0,75019,PARIS,63.0,0.0,3.0,119,Appartement,7942.857142857143,40 RUE D HAUTPOUL 75019 PARIS,2.387822,48.883689,0.979661818181818
40 RUE D ORSEL,26/08/2024,380000.0,75018,PARIS,36.0,0.0,3.0,118,Appartement,10555.555555555555,40 RUE D ORSEL 75018 PARIS,2.342829,48.883686,0.9780772727272726
40 RUE DAGUERRE,15/11/2024,310080.0,75014,PARIS,36.0,0.0,2.0,114,Appartement,8613.333333333334,40 RUE DAGUERRE 75014 PARIS,2.328165,48.834562,0.9787654545454546
40 RUE DANIELLE CASANOVA,06/02/2024,345000.0,94490,ORMESSON-SUR-MARNE,76.0,331.0,4.0,55,Maison,4539.473684210527,40 RUE DANIELLE CASANOVA 94490 ORMESSON-SUR-MARNE,2.54973,48.793563,0.9669709090909092
